edicao,data,time_casa,gols_casa,gols_fora,time_fora,pais_vencedor,estadio,cidade,publico,arbitro,id_jogo
Copa do Mundo da FIFA Coreia/Japão 2002™,21/06/2002 03:30,Inglaterra,1,2,Brasil,Brasil,Estádio Shizuoka Ecopa,Shizuoka,,Felipe RAMOS RIZO,43950057
Copa do Mundo da FIFA Coreia/Japão 2002™,21/06/2002 08:30,Alemanha,1,0,Estados Unidos,Alemanha,Estádio de Futebol de Munsu,Ulsan,,Hugh DALLAS,43950058
Copa do Mundo da FIFA Coreia/Japão 2002™,22/06/2002 03:30,Espanha,0,0,República da Coreia,República da Coreia (penaltis),Estádio da Copa do Mundo de Gwangju,Kwangju,,Gamal ELGHANDOUR,43950059
Copa do Mundo da FIFA Coreia/Japão 2002™,22/06/2002 08:30,Senegal,0,1,Turquia,Turquia,Estádio Nagai,Osaka,,Oscar RUIZ,43950060
Copa do Mundo da FIFA Coreia/Japão 2002™,25/06/2002 08:30,Alemanha,1,0,República da Coreia,Alemanha,Estádio da Copa do Mundo de Seul,Seoul,,Urs MEIER,43950061
Copa do Mundo da FIFA Coreia/Japão 2002™,26/06/2002 08:30,Brasil,1,0,Turquia,Brasil,Estádio Saitama,Saitama,,Kim MILTON,43950062
Copa do Mundo da FIFA Coreia/Japão 2002™,29/06/2002 08:00,República da Coreia,2,3,Turquia,Turquia,Estádio da Copa do Mundo de Daegu,Daegu,,Saad MANE,43950063
Copa do Mundo da FIFA Coreia/Japão 2002™,30/06/2002 08:00,Alemanha,0,2,Brasil,Brasil,Estádio Internacional de Yokohama,Yokohama,,Pierluigi COLLINA,43950064
Copa do Mundo da FIFA França 1998™,10/06/1998 12:30,Brasil,2,1,Escócia,Brasil,Estádio da França,Saint-Denis,,Jose-maria GARCIA-ARANDA,4000
Copa do Mundo da FIFA França 1998™,10/06/1998 16:00,Marrocos,2,2,Noruega,Empate,Estádio de la Mosson,Montpellier,,Pirom ANPRASERT,8725
Copa do Mundo da FIFA França 1998™,11/06/1998 12:30,Itália,2,2,Chile,Empate,Estádio de Bordeaux,Bordéus,,Lucien BOUCHARDEAU,8726
Copa do Mundo da FIFA França 1998™,11/06/1998 16:00,Camarões,1,1,Áustria,Empate,Estádio de Toulouse,Toulouse,,Epifanio GONZALEZ CHAVEZ,8727
Copa do Mundo da FIFA França 1998™,12/06/1998 09:30,Paraguai,0,0,Bulgária,Empate,Estádio de la Mosson,Montpellier,,Abdulrahman ALZEID,8728
Copa do Mundo da FIFA França 1998™,12/06/1998 12:30,Arábia Saudita,0,1,Dinamarca,Dinamarca,Estádio Felix Bollaert,LENS,,Javier CASTRILLI,8729
Copa do Mundo da FIFA França 1998™,12/06/1998 16:00,França,3,0,África do Sul,França,Estádio Vélodrome,Marselha,,Marcio REZENDE,8730
Copa do Mundo da FIFA França 1998™,13/06/1998 09:30,Espanha,2,3,Nigéria,Nigéria,Estádio de la Beaujoire,Nantes,,Esse BAHARMAST,8731
Copa do Mundo da FIFA França 1998™,13/06/1998 12:30,República da Coreia,1,3,México,México,Estádio de Gerland,LYON,,Gunter BENKO,8732
Copa do Mundo da FIFA França 1998™,13/06/1998 16:00,Holanda,0,0,Bélgica,Empate,Estádio da França,Saint-Denis,,Pierluigi COLLINA,8733
Copa do Mundo da FIFA França 1998™,14/06/1998 09:30,Argentina,1,0,Japão,Argentina,Estádio de Toulouse,Toulouse,,Mario VAN DER ENDE,8734
Copa do Mundo da FIFA França 1998™,14/06/1998 12:30,Servia,1,0,Irã,Servia,Estádio Geoffroy-Guichard,Saint-Etiénne,,Alberto TEJADA NORIEGA,8735
Copa do Mundo da FIFA França 1998™,14/06/1998 16:00,Jamaica,1,3,Croácia,Croácia,Estádio Felix Bollaert,LENS,,Vitor MELO PEREIRA,8736
Copa do Mundo da FIFA França 1998™,15/06/1998 09:30,Inglaterra,2,0,Tunísia,Inglaterra,Estádio Vélodrome,Marselha,,Masayoshi OKADA,8740
Copa do Mundo da FIFA França 1998™,15/06/1998 12:30,Romênia,1,0,Colômbia,Romênia,Estádio de Gerland,LYON,,An Yan LIM KEE CHONG,8739
Copa do Mundo da FIFA França 1998™,15/06/1998 16:00,Alemanha,2,0,Estados Unidos,Alemanha,Estádio Parc des Princes,Paris,,Said BELQOLA,8738
Copa do Mundo da FIFA França 1998™,16/06/1998 12:30,Escócia,1,1,Noruega,Empate,Estádio de Bordeaux,Bordéus,,Laszlo VAGNER,8741
Copa do Mundo da FIFA França 1998™,16/06/1998 16:00,Brasil,3,0,Marrocos,Brasil,Estádio de la Beaujoire,Nantes,,Nikolai LEVNIKOV,8742
Copa do Mundo da FIFA França 1998™,17/06/1998 12:30,Chile,1,1,Áustria,Empate,Estádio Geoffroy-Guichard,Saint-Etiénne,,Gamal ELGHANDOUR,8743
Copa do Mundo da FIFA França 1998™,17/06/1998 16:00,Itália,3,0,Camarões,Itália,Estádio de la Mosson,Montpellier,,Edward LENNIE,8744
Copa do Mundo da FIFA França 1998™,18/06/1998 12:30,África do Sul,1,1,Dinamarca,Empate,Estádio de Toulouse,Toulouse,,John TORO RENDON,8746
Copa do Mundo da FIFA França 1998™,18/06/1998 16:00,França,4,0,Arábia Saudita,França,Estádio da França,Saint-Denis,,Arturo BRIZIO CARTER,8745
Copa do Mundo da FIFA França 1998™,19/06/1998 12:30,Nigéria,1,0,Bulgária,Nigéria,Estádio Parc des Princes,Paris,,Mario SANCHEZ YANTEN,8747
Copa do Mundo da FIFA França 1998™,19/06/1998 16:00,Espanha,0,0,Paraguai,Empate,Estádio Geoffroy-Guichard,Saint-Etiénne,,Ian McLEOD,8748
Copa do Mundo da FIFA França 1998™,20/06/1998 09:30,Japão,0,1,Croácia,Croácia,Estádio de la Beaujoire,Nantes,,Ramesh RAMDHAN,8751
Copa do Mundo da FIFA França 1998™,20/06/1998 12:30,Bélgica,2,2,México,Empate,Estádio de Bordeaux,Bordéus,,Hugh DALLAS,8750
Copa do Mundo da FIFA França 1998™,20/06/1998 16:00,Holanda,5,0,República da Coreia,Holanda,Estádio Vélodrome,Marselha,,Ryszard WOJCIK,8749
Copa do Mundo da FIFA França 1998™,21/06/1998 09:30,Alemanha,2,2,Servia,Empate,Estádio Felix Bollaert,LENS,,Kim MILTON,8753
Copa do Mundo da FIFA França 1998™,21/06/1998 12:30,Argentina,5,0,Jamaica,Argentina,Estádio Parc des Princes,Paris,,Rune PEDERSEN,8752
Copa do Mundo da FIFA França 1998™,21/06/1998 16:00,Estados Unidos,1,2,Irã,Irã,Estádio de Gerland,LYON,,Urs MEIER,8754
Copa do Mundo da FIFA França 1998™,22/06/1998 12:30,Colômbia,1,0,Tunísia,Colômbia,Estádio de la Mosson,Montpellier,,Bernd HEYNEMANN,8755
Copa do Mundo da FIFA França 1998™,22/06/1998 16:00,Romênia,2,1,Inglaterra,Romênia,Estádio de Toulouse,Toulouse,,Marc BATTA,8756
Copa do Mundo da FIFA França 1998™,23/06/1998 11:00,Chile,1,1,Camarões,Empate,Estádio de la Beaujoire,Nantes,,Laszlo VAGNER,8760
Copa do Mundo da FIFA França 1998™,23/06/1998 11:00,Itália,2,1,Áustria,Itália,Estádio da França,Saint-Denis,,Paul DURKIN,8757
Copa do Mundo da FIFA França 1998™,23/06/1998 16:00,Brasil,1,2,Noruega,Noruega,Estádio Vélodrome,Marselha,,Esse BAHARMAST,8759
Copa do Mundo da FIFA França 1998™,23/06/1998 16:00,Escócia,0,3,Marrocos,Marrocos,Estádio Geoffroy-Guichard,Saint-Etiénne,,Ali BUJSAIM,8758
Copa do Mundo da FIFA França 1998™,24/06/1998 11:00,África do Sul,2,2,Arábia Saudita,Empate,Estádio de Bordeaux,Bordéus,,Mario SANCHEZ YANTEN,8764
Copa do Mundo da FIFA França 1998™,24/06/1998 11:00,França,2,1,Dinamarca,França,Estádio de Gerland,LYON,,Pierluigi COLLINA,8762
Copa do Mundo da FIFA França 1998™,24/06/1998 16:00,Nigéria,1,3,Paraguai,Paraguai,Estádio de Toulouse,Toulouse,,Pirom ANPRASERT,8763
Copa do Mundo da FIFA França 1998™,24/06/1998 16:00,Espanha,6,1,Bulgária,Espanha,Estádio Felix Bollaert,LENS,,Mario VAN DER ENDE,8761
Copa do Mundo da FIFA França 1998™,25/06/1998 11:00,Bélgica,1,1,República da Coreia,Empate,Estádio Parc des Princes,Paris,,Marcio REZENDE,8765
Copa do Mundo da FIFA França 1998™,25/06/1998 11:00,Holanda,2,2,México,Empate,Estádio Geoffroy-Guichard,Saint-Etiénne,,Abdulrahman ALZEID,8766
Copa do Mundo da FIFA França 1998™,25/06/1998 16:00,Alemanha,2,0,Irã,Alemanha,Estádio de la Mosson,Montpellier,,Epifanio GONZALEZ CHAVEZ,8767
Copa do Mundo da FIFA França 1998™,25/06/1998 16:00,Estados Unidos,0,1,Servia,Servia,Estádio de la Beaujoire,Nantes,,Gamal ELGHANDOUR,8768
Copa do Mundo da FIFA França 1998™,26/06/1998 11:00,Argentina,1,0,Croácia,Argentina,Estádio de Bordeaux,Bordéus,,Said BELQOLA,8772
Copa do Mundo da FIFA França 1998™,26/06/1998 11:00,Japão,1,2,Jamaica,Jamaica,Estádio de Gerland,LYON,,Gunter BENKO,8771
Copa do Mundo da FIFA França 1998™,26/06/1998 16:00,Colômbia,0,2,Inglaterra,Inglaterra,Estádio Felix Bollaert,LENS,,Arturo BRIZIO CARTER,8770
Copa do Mundo da FIFA França 1998™,26/06/1998 16:00,Romênia,1,1,Tunísia,Empate,Estádio da França,Saint-Denis,,Edward LENNIE,8769
Copa do Mundo da FIFA França 1998™,27/06/1998 11:30,Itália,1,0,Noruega,Itália,Estádio Vélodrome,Marselha,,Bernd HEYNEMANN,8774
Copa do Mundo da FIFA França 1998™,27/06/1998 16:00,Brasil,4,1,Chile,Brasil,Estádio Parc des Princes,Paris,,Marc BATTA,8773
Copa do Mundo da FIFA França 1998™,28/06/1998 11:30,França,1,0,Paraguai,França,Estádio Felix Bollaert,LENS,,Ali BUJSAIM,8776
Copa do Mundo da FIFA França 1998™,28/06/1998 16:00,Nigéria,1,4,Dinamarca,Dinamarca,Estádio da França,Saint-Denis,,Urs MEIER,8775
Copa do Mundo da FIFA França 1998™,29/06/1998 11:30,Alemanha,2,1,México,Alemanha,Estádio de la Mosson,Montpellier,,Vitor MELO PEREIRA,8777
Copa do Mundo da FIFA França 1998™,29/06/1998 16:00,Holanda,2,1,Servia,Holanda,Estádio de Toulouse,Toulouse,,Jose-maria GARCIA-ARANDA,8778
Copa do Mundo da FIFA França 1998™,30/06/1998 11:30,Romênia,0,1,Croácia,Croácia,Estádio de Bordeaux,Bordéus,,Javier CASTRILLI,8780
Copa do Mundo da FIFA França 1998™,30/06/1998 16:00,Argentina,2,2,Inglaterra,Argentina (penaltis),Estádio Geoffroy-Guichard,Saint-Etiénne,,Kim MILTON,8779
Copa do Mundo da FIFA França 1998™,03/07/1998 11:30,Itália,0,0,França,França (penaltis),Estádio da França,Saint-Denis,,Hugh DALLAS,8781
Copa do Mundo da FIFA França 1998™,03/07/1998 16:00,Brasil,3,2,Dinamarca,Brasil,Estádio de la Beaujoire,Nantes,,Gamal ELGHANDOUR,8782
Copa do Mundo da FIFA França 1998™,04/07/1998 11:30,Holanda,2,1,Argentina,Holanda,Estádio Vélodrome,Marselha,,Arturo BRIZIO CARTER,8784
Copa do Mundo da FIFA França 1998™,04/07/1998 16:00,Alemanha,0,3,Croácia,Croácia,Estádio de Gerland,LYON,,Rune PEDERSEN,8783
Copa do Mundo da FIFA França 1998™,07/07/1998 16:00,Brasil,1,1,Holanda,Brasil (penaltis),Estádio Vélodrome,Marselha,,Ali BUJSAIM,8785
Copa do Mundo da FIFA França 1998™,08/07/1998 16:00,França,2,1,Croácia,França,Estádio da França,Saint-Denis,,Jose-maria GARCIA-ARANDA,8786
Copa do Mundo da FIFA França 1998™,11/07/1998 16:00,Holanda,1,2,Croácia,Croácia,Estádio Parc des Princes,Paris,,Epifanio GONZALEZ CHAVEZ,8787
Copa do Mundo da FIFA França 1998™,12/07/1998 16:00,Brasil,0,3,França,França,Estádio da França,Saint-Denis,,Said BELQOLA,8788
Copa do Mundo da FIFA EUA 1994™,17/06/1994 17:00,Alemanha,1,0,Bolívia,Alemanha,Estádio Soldier Field,Chicago,,Arturo BRIZIO CARTER,3049
Copa do Mundo da FIFA EUA 1994™,17/06/1994 21:30,Espanha,2,2,República da Coreia,Empate,Estádio Cotton Bowl,Dallas,,Peter MIKKELSEN,3050
Copa do Mundo da FIFA EUA 1994™,18/06/1994 12:30,Estados Unidos,1,1,Suíça,Empate,Estádio Pontiac Silverdome,Detroit,,Francisco Oscar Lamolina,3051
Copa do Mundo da FIFA EUA 1994™,18/06/1994 17:00,Itália,0,1,República da Irlanda,República da Irlanda,Estádio Giants,Nova Iorque,,Mario VAN DER ENDE,3052
Copa do Mundo da FIFA EUA 1994™,18/06/1994 23:30,Colômbia,1,3,Romênia,Romênia,Estádio Rose Bowl,Pasadena,,Jamal AL SHARIF,3053
Copa do Mundo da FIFA EUA 1994™,19/06/1994 13:30,Bélgica,1,0,Marrocos,Bélgica,Estádio Citrus Bowl,Orlando,,Jose Joaquin TORRES CADENA,3054
Copa do Mundo da FIFA EUA 1994™,19/06/1994 17:00,Noruega,1,0,México,Noruega,Estádio RFK,"Washington, D.C.",,Sandor PUHL,3055
Copa do Mundo da FIFA EUA 1994™,19/06/1994 23:30,Camarões,2,2,Suécia,Empate,Estádio Rose Bowl,Pasadena,,Alberto TEJADA NORIEGA,3056
Copa do Mundo da FIFA EUA 1994™,20/06/1994 20:00,Brasil,2,0,Rússia,Brasil,Estádio Stanford,São Francisco,,An Yan LIM KEE CHONG,3057
Copa do Mundo da FIFA EUA 1994™,20/06/1994 20:30,Holanda,2,1,Arábia Saudita,Holanda,Estádio RFK,"Washington, D.C.",,Manuel DIAZ VEGA,3058
Copa do Mundo da FIFA EUA 1994™,21/06/1994 13:30,Argentina,4,0,Grécia,Argentina,Estádio Foxboro ,Boston,,Arturo ANGELES,3059
Copa do Mundo da FIFA EUA 1994™,21/06/1994 18:00,Alemanha,1,1,Espanha,Empate,Estádio Soldier Field,Chicago,,Ernesto FILIPPI,3060
Copa do Mundo da FIFA EUA 1994™,21/06/1994 21:30,Nigéria,3,0,Bulgária,Nigéria,Estádio Cotton Bowl,Dallas,,Rodrigo BADILLA,3061
Copa do Mundo da FIFA EUA 1994™,22/06/1994 17:00,Romênia,1,4,Suíça,Suíça,Estádio Pontiac Silverdome,Detroit,,Neji JOUINI,3062
Copa do Mundo da FIFA EUA 1994™,22/06/1994 23:30,Estados Unidos,2,1,Colômbia,Estados Unidos,Estádio Rose Bowl,Pasadena,,Fabio BALDAS,3063
Copa do Mundo da FIFA EUA 1994™,23/06/1994 17:00,Itália,1,0,Noruega,Itália,Estádio Giants,Nova Iorque,,Hellmut KRUG,3064
Copa do Mundo da FIFA EUA 1994™,23/06/1994 20:30,República da Coreia,0,0,Bolívia,Empate,Estádio Foxboro ,Boston,,Leslie MOTTRAM,3065
Copa do Mundo da FIFA EUA 1994™,24/06/1994 13:30,México,2,1,República da Irlanda,México,Estádio Citrus Bowl,Orlando,,Kurt ROETHLISBERGER,3066
Copa do Mundo da FIFA EUA 1994™,24/06/1994 20:00,Brasil,3,0,Camarões,Brasil,Estádio Stanford,São Francisco,,Arturo BRIZIO CARTER,3067
Copa do Mundo da FIFA EUA 1994™,24/06/1994 20:30,Suécia,3,1,Rússia,Suécia,Estádio Pontiac Silverdome,Detroit,,Joel QUINIOU,3068
Copa do Mundo da FIFA EUA 1994™,25/06/1994 13:30,Arábia Saudita,2,1,Marrocos,Arábia Saudita,Estádio Giants,Nova Iorque,,Philip DON,3070
Copa do Mundo da FIFA EUA 1994™,25/06/1994 13:30,Bélgica,1,0,Holanda,Bélgica,Estádio Citrus Bowl,Orlando,,Renato MARSIGLIA,3069
Copa do Mundo da FIFA EUA 1994™,25/06/1994 17:00,Argentina,2,1,Nigéria,Argentina,Estádio Foxboro ,Boston,,Bo KARLSSON,3071
Copa do Mundo da FIFA EUA 1994™,26/06/1994 14:30,Bulgária,4,0,Grécia,Bulgária,Estádio Soldier Field,Chicago,,Ali BUJSAIM,3072
Copa do Mundo da FIFA EUA 1994™,26/06/1994 20:00,Estados Unidos,0,1,Romênia,Romênia,Estádio Rose Bowl,Pasadena,,Mario VAN DER ENDE,3073
Copa do Mundo da FIFA EUA 1994™,26/06/1994 20:00,Suíça,0,2,Colômbia,Colômbia,Estádio Stanford,São Francisco,,Peter MIKKELSEN,3074
Copa do Mundo da FIFA EUA 1994™,27/06/1994 18:00,Alemanha,3,2,República da Coreia,Alemanha,Estádio Cotton Bowl,Dallas,,Joel QUINIOU,3076
Copa do Mundo da FIFA EUA 1994™,27/06/1994 18:00,Bolívia,1,3,Espanha,Espanha,Estádio Soldier Field,Chicago,,Rodrigo BADILLA,3075
Copa do Mundo da FIFA EUA 1994™,28/06/1994 13:30,Itália,1,1,México,Empate,Estádio RFK,"Washington, D.C.",,Francisco Oscar Lamolina,3078
Copa do Mundo da FIFA EUA 1994™,28/06/1994 13:30,República da Irlanda,0,0,Noruega,Empate,Estádio Giants,Nova Iorque,,Jose Joaquin TORRES CADENA,3077
Copa do Mundo da FIFA EUA 1994™,28/06/1994 17:00,Brasil,1,1,Suécia,Empate,Estádio Pontiac Silverdome,Detroit,,Sandor PUHL,3080
Copa do Mundo da FIFA EUA 1994™,28/06/1994 20:00,Rússia,6,1,Camarões,Rússia,Estádio Stanford,São Francisco,,Jamal AL SHARIF,3079
Copa do Mundo da FIFA EUA 1994™,29/06/1994 13:30,Bélgica,0,1,Arábia Saudita,Arábia Saudita,Estádio RFK,"Washington, D.C.",,Hellmut KRUG,3082
Copa do Mundo da FIFA EUA 1994™,29/06/1994 13:30,Marrocos,1,2,Holanda,Holanda,Estádio Citrus Bowl,Orlando,,Alberto TEJADA NORIEGA,3081
Copa do Mundo da FIFA EUA 1994™,30/06/1994 20:30,Grécia,0,2,Nigéria,Nigéria,Estádio Foxboro ,Boston,,Leslie MOTTRAM,3083
Copa do Mundo da FIFA EUA 1994™,30/06/1994 21:30,Argentina,0,2,Bulgária,Bulgária,Estádio Cotton Bowl,Dallas,,Neji JOUINI,3084
Copa do Mundo da FIFA EUA 1994™,02/07/1994 14:00,Alemanha,3,2,Bélgica,Alemanha,Estádio Soldier Field,Chicago,,Kurt ROETHLISBERGER,3085
Copa do Mundo da FIFA EUA 1994™,02/07/1994 17:30,Espanha,3,0,Suíça,Espanha,Estádio RFK,"Washington, D.C.",,Mario VAN DER ENDE,3086
Copa do Mundo da FIFA EUA 1994™,03/07/1994 14:00,Arábia Saudita,1,3,Suécia,Suécia,Estádio Cotton Bowl,Dallas,,Renato MARSIGLIA,3087
Copa do Mundo da FIFA EUA 1994™,03/07/1994 17:30,Romênia,3,2,Argentina,Romênia,Estádio Rose Bowl,Pasadena,,Pierluigi PAIRETTO,3088
Copa do Mundo da FIFA EUA 1994™,04/07/1994 13:00,Holanda,2,0,República da Irlanda,Holanda,Estádio Citrus Bowl,Orlando,,Peter MIKKELSEN,3089
Copa do Mundo da FIFA EUA 1994™,04/07/1994 16:30,Brasil,1,0,Estados Unidos,Brasil,Estádio Stanford,São Francisco,,Joel QUINIOU,3090
Copa do Mundo da FIFA EUA 1994™,05/07/1994 14:00,Nigéria,1,2,Itália,Itália,Estádio Foxboro ,Boston,,Arturo BRIZIO CARTER,3091
Copa do Mundo da FIFA EUA 1994™,05/07/1994 17:30,México,1,1,Bulgária,Bulgária (penaltis),Estádio Giants,Nova Iorque,,Jamal AL SHARIF,3092
Copa do Mundo da FIFA EUA 1994™,09/07/1994 13:00,Itália,2,1,Espanha,Itália,Estádio Foxboro ,Boston,,Sandor PUHL,3097
Copa do Mundo da FIFA EUA 1994™,09/07/1994 16:30,Holanda,2,3,Brasil,Brasil,Estádio Cotton Bowl,Dallas,,Rodrigo BADILLA,3098
Copa do Mundo da FIFA EUA 1994™,10/07/1994 13:00,Bulgária,2,1,Alemanha,Bulgária,Estádio Giants,Nova Iorque,,Jose Joaquin TORRES CADENA,3096
Copa do Mundo da FIFA EUA 1994™,10/07/1994 16:30,Romênia,2,2,Suécia,Suécia (penaltis),Estádio Stanford,São Francisco,,Philip DON,3095
Copa do Mundo da FIFA EUA 1994™,13/07/1994 17:00,Bulgária,1,2,Itália,Itália,Estádio Giants,Nova Iorque,,Joel QUINIOU,3100
Copa do Mundo da FIFA EUA 1994™,13/07/1994 20:30,Suécia,0,1,Brasil,Brasil,Estádio Rose Bowl,Pasadena,,Jose Joaquin TORRES CADENA,3099
Copa do Mundo da FIFA EUA 1994™,16/07/1994 16:30,Suécia,4,0,Bulgária,Suécia,Estádio Rose Bowl,Pasadena,,Ali BUJSAIM,3103
Copa do Mundo da FIFA EUA 1994™,17/07/1994 16:30,Brasil,0,0,Itália,Brasil (penaltis),Estádio Rose Bowl,Pasadena,,Sandor PUHL,3104
Copa do Mundo da FIFA Itália 1990™,08/06/1990 13:00,Argentina,0,1,Camarões,Camarões,Estádio Giuseppe Meazza,Milan,,Michel VAUTROT,26
Copa do Mundo da FIFA Itália 1990™,09/06/1990 12:00,Emirados Árabes Unidos,0,2,Colômbia,Colômbia,Estádio Renato Dall'Ara,Bolonha,,George COURTNEY,119
Copa do Mundo da FIFA Itália 1990™,09/06/1990 12:00,Russia,0,2,Romênia,Romênia,Estádio San Nicola,Bari,,Juan CARDELLINO,342
Copa do Mundo da FIFA Itália 1990™,09/06/1990 16:00,Itália,1,0,Áustria,Itália,Estádio Olímpico,Rome,,José RAMIZ WRIGHT,42
Copa do Mundo da FIFA Itália 1990™,10/06/1990 12:00,Estados Unidos,1,5,Tchecoslováquia,Tchecoslováquia,Estádio Comunale,Florence,,Kurt ROETHLISBERGER,355
Copa do Mundo da FIFA Itália 1990™,10/06/1990 16:00,Alemanha,4,1,Servia,Alemanha,Estádio Giuseppe Meazza,Milan,,Peter MIKKELSEN,201
Copa do Mundo da FIFA Itália 1990™,10/06/1990 16:00,Brasil,2,1,Suécia,Brasil,Allianz Stadium,Turin,,Tullio LANESE,75
Copa do Mundo da FIFA Itália 1990™,11/06/1990 12:00,Costa Rica,1,0,Escócia,Costa Rica,Estádio Luigi Ferraris,Génova,,Juan LOUSTAU,127
Copa do Mundo da FIFA Itália 1990™,11/06/1990 16:00,Inglaterra,1,1,República da Irlanda,Empate,Estádio Sant Elia,Cagliari,,Aron SCHMIDHUBER,161
Copa do Mundo da FIFA Itália 1990™,12/06/1990 12:00,Bélgica,2,0,República da Coreia,Bélgica,Estádio Marc'Antonio Bentegodi,Verona,,Vincent MAURO,57
Copa do Mundo da FIFA Itália 1990™,12/06/1990 16:00,Holanda,1,1,Egito,Empate,Estádio Della Favorita,Palermo,,Emilio SORIANO ALADREN,151
Copa do Mundo da FIFA Itália 1990™,13/06/1990 12:00,Uruguai,0,0,Espanha,Empate,Estádio Friuli,Udine,,Helmut KOHL,180
Copa do Mundo da FIFA Itália 1990™,13/06/1990 16:00,Argentina,2,0,Russia,Argentina,Estádio San Paolo,Nápoles,,Erik FREDRIKSSON,30
Copa do Mundo da FIFA Itália 1990™,14/06/1990 12:00,Servia,1,0,Colômbia,Servia,Estádio Renato Dall'Ara,Bolonha,,Luigi AGNOLIN,120
Copa do Mundo da FIFA Itália 1990™,14/06/1990 12:00,Camarões,2,1,Romênia,Camarões,Estádio San Nicola,Bari,,Hernan SILVA ARCE,108
Copa do Mundo da FIFA Itália 1990™,14/06/1990 16:00,Itália,1,0,Estados Unidos,Itália,Estádio Olímpico,Rome,,Edgardo CODESAL MENDEZ,265
Copa do Mundo da FIFA Itália 1990™,15/06/1990 12:00,Áustria,0,1,Tchecoslováquia,Tchecoslováquia,Estádio Comunale,Florence,,George SMITH,43
Copa do Mundo da FIFA Itália 1990™,15/06/1990 16:00,Alemanha,5,1,Emirados Árabes Unidos,Alemanha,Estádio Giuseppe Meazza,Milan,,Alexey SPIRIN,198
Copa do Mundo da FIFA Itália 1990™,16/06/1990 12:00,Brasil,1,0,Costa Rica,Brasil,Allianz Stadium,Turin,,Neji JOUINI,73
Copa do Mundo da FIFA Itália 1990™,16/06/1990 16:00,Suécia,1,2,Escócia,Escócia,Estádio Luigi Ferraris,Génova,,Carlos MACIEL,348
Copa do Mundo da FIFA Itália 1990™,16/06/1990 16:00,Inglaterra,0,0,Holanda,Empate,Estádio Sant Elia,Cagliari,,Zoran PETROVIC,160
Copa do Mundo da FIFA Itália 1990™,17/06/1990 12:00,República da Irlanda,0,0,Egito,Empate,Estádio Della Favorita,Palermo,,Marcel VAN LANGENHOVE,152
Copa do Mundo da FIFA Itália 1990™,17/06/1990 16:00,Bélgica,3,1,Uruguai,Bélgica,Estádio Marc'Antonio Bentegodi,Verona,,Peter MIKKELSEN,66
Copa do Mundo da FIFA Itália 1990™,17/06/1990 16:00,República da Coreia,1,3,Espanha,Espanha,Estádio Friuli,Udine,,Elias V. JACOME GUERRERO,175
Copa do Mundo da FIFA Itália 1990™,18/06/1990 16:00,Camarões,0,4,Russia,Russia,Estádio San Nicola,Bari,,José RAMIZ WRIGHT,111
Copa do Mundo da FIFA Itália 1990™,18/06/1990 16:00,Argentina,1,1,Romênia,Empate,Estádio San Paolo,Nápoles,,Carlos Alberto SILVA VALENTE,29
Copa do Mundo da FIFA Itália 1990™,19/06/1990 12:00,Alemanha,1,1,Colômbia,Empate,Estádio Giuseppe Meazza,Milan,,Alan SNODDY,114
Copa do Mundo da FIFA Itália 1990™,19/06/1990 12:00,Servia,4,1,Emirados Árabes Unidos,Servia,Estádio Renato Dall'Ara,Bolonha,,Shizuo TAKADA,364
Copa do Mundo da FIFA Itália 1990™,19/06/1990 16:00,Áustria,2,1,Estados Unidos,Áustria,Estádio Comunale,Florence,,Jamal AL SHARIF,48
Copa do Mundo da FIFA Itália 1990™,19/06/1990 16:00,Itália,2,0,Tchecoslováquia,Itália,Estádio Olímpico,Rome,,Joel QUINIOU,263
Copa do Mundo da FIFA Itália 1990™,20/06/1990 16:00,Suécia,1,2,Costa Rica,Costa Rica,Estádio Luigi Ferraris,Génova,,Zoran PETROVIC,128
Copa do Mundo da FIFA Itália 1990™,20/06/1990 16:00,Brasil,1,0,Escócia,Brasil,Allianz Stadium,Turin,,Helmut KOHL,74
Copa do Mundo da FIFA Itália 1990™,21/06/1990 12:00,Bélgica,1,2,Espanha,Espanha,Estádio Marc'Antonio Bentegodi,Verona,,Juan LOUSTAU,56
Copa do Mundo da FIFA Itália 1990™,21/06/1990 12:00,República da Coreia,0,1,Uruguai,Uruguai,Estádio Friuli,Udine,,Tullio LANESE,290
Copa do Mundo da FIFA Itália 1990™,21/06/1990 16:00,República da Irlanda,1,1,Holanda,Empate,Estádio Della Favorita,Palermo,,Michel VAUTROT,228
Copa do Mundo da FIFA Itália 1990™,21/06/1990 16:00,Inglaterra,1,0,Egito,Inglaterra,Estádio Sant Elia,Cagliari,,Kurt ROETHLISBERGER,150
Copa do Mundo da FIFA Itália 1990™,23/06/1990 12:00,Camarões,2,1,Colômbia,Camarões,Estádio San Paolo,Nápoles,,Tullio LANESE,102
Copa do Mundo da FIFA Itália 1990™,23/06/1990 16:00,Tchecoslováquia,4,1,Costa Rica,Tchecoslováquia,Estádio San Nicola,Bari,,Armando PEREZ HOYOS,129
Copa do Mundo da FIFA Itália 1990™,24/06/1990 12:00,Brasil,0,1,Argentina,Argentina,Allianz Stadium,Turin,,Joel QUINIOU,25
Copa do Mundo da FIFA Itália 1990™,24/06/1990 16:00,Alemanha,2,1,Holanda,Alemanha,Estádio Giuseppe Meazza,Milan,,Juan LOUSTAU,196
